X,Y,OBJECTID,REPORTINGAGENCYid,ReportingAgency,REPORTNUMBER,ACCIDENTDATE,STREETADDRESS,INTERSECTIONWITH,DirOfCollision,RoadGroup,AOTACTUALMILEPOINT,RoadCharacteristics,NonReportableAddress,CITYORTOWNid,CITYORTOWN,EASTING,NORTHING,AOTROUTEid,AOTROUTE,LRSNUMBER,HOWMAPPED,Animal,Impairment,Involving,Weather,DayNight,InjuryType,LOC_ERROR,RDFLNAME,SurfaceCondition,RoadCondition,Route,LATITUDE,LONGITUDE,AOTROADWAYGROUPid
523509.000000000931323,270746.0,6480,VT0100100,Newport PD.,18NP000580,2018-02-23T14:55:00.000Z,Mount Vernon Street,Western Avenue,"No Turns, Thru moves only, Broadside ^<",Street or Town Highways in FA Urban Area,999.99,Four-way Intersection,,1015,Newport City,523509,270746,0000,MOUNT VERNON ST,,XY,None/Other,None,None,Cloudy,Day,Property Damage Only,INVALID LOCATION ROUTE ID,MOUNT VERNON ST,Dry,None,MOUNT VERNON ST,44.93650819,-72.20215776,5
444791.984843749552965,220189.02781250141561,6481,VT0040100,Burlington PD,18BU012589,2018-06-12T09:31:00.000Z,111 Colchester Ave,ACC Entrance @ Hospital,Same Direction Sideswipe,"Other Public Roadway (Rest Areas, Shopping Center - anything open to public)",999.99,Not at a Junction,,0403,Burlington,,,0000,Unknown,,GEOCODE,None/Other,None,Heavy Truck,Clear,Day,Property Damage Only,INVALID LOCATION ROUTE ID,,Dry,None,Unknown,44.47982068,-73.19396745,9
450615.559062500484288,236139.73531249910593,6482,VT0040600,Milton PD.,18MT003650,2018-05-23T14:52:00.000Z,259 US Rte 7,Hannaford Parking Lot,Other - Explain in Narrative,"Other Public Roadway (Rest Areas, Shopping Center - anything open to public)",999.99,Parking Lot,,0410,Milton,,,0000,Unknown,,GEOCODE,None/Other,None,None,Clear,Day,Property Damage Only,INVALID LOCATION ROUTE ID,,Dry,None,Unknown,44.62377963,-73.1222971,9
503563.00265625026077,73438.377031253650784,6483,VTVSP1600,VSP - B1 Westminster,18B100409,2018-01-18T08:37:44.000Z,1 Block INDUSTRIAL DR,,,"City, Village or Urban Compact Street not in FA Urban Area (Class 2 and 3 Non-Federal Aid)",999.99,,1 Block INDUSTRIAL DR ROCKINGHAM VT,1314,Rockingham,,,0000,INDUSTRIAL DR,,GEOCODE,,,,,Day,,INVALID LOCATION ROUTE ID,INDUSTRIAL DR,,,INDUSTRIAL DR,43.16108957,-72.45618795,6
501646.000000001862645,181710.0,6484,VTVSP1200,VSP - A3 Middlesex,18A303100,2018-07-17T11:52:00.000Z,205 Robar Rd,Cogswell St,Single Vehicle Crash,"City, Village or Urban Compact Street not in FA Urban Area (Class 2 and 3 Non-Federal Aid)",999.99,Not at a Junction,,0917,Williamstown,501646,181710,T0006,TOWN ROAD 0006,,XY,None/Other,Drugs,None,Clear,Day,Fatal,INVALID LOCATION ROUTE ID,ROBAR RD,Dry,None,TOWN ROAD 0006,44.13562578,-72.47943025,6
487858.0,162252.000000001862645,6485,VTVSP1100,VSP - B2 Royalton,18B201615,2018-04-17T12:19:00.000Z,43 Peth Road,,Head On,"City, Village or Urban Compact Street not in FA Urban Area (Class 2 and 3 Non-Federal Aid)",999.99,Not at a Junction,,0909,Randolph,487858,162252,T0042,TOWN ROAD 0042,,XY,None/Other,None,None,Clear,Day,Property Damage Only,INVALID LOCATION ROUTE ID,PETH RD,Dry,,TOWN ROAD 0042,43.96040249,-72.65128964,6
441018,45616,6486,VT0020100,Bennington PD.,18BN01002,2018-02-08T20:27:00.000Z,100 North Bennington Road,Hannaford Plaza,Single Vehicle Crash,"Other Public Roadway (Rest Areas, Shopping Center - anything open to public)",999.99,Not at a Junction,,0202,Bennington,441018,45616,0000,Unknown,,XY,None/Other,None,None,Cloudy,Night,Injury,INVALID LOCATION ROUTE ID,,Wet,"Road Surface Condition(wet, icy, snow, slush, etc)",Unknown,42.90836919,-73.22229394,9
444791.984843749552965,220189.02781250141561,6487,VT0040100,Burlington PD,18BU015942,2018-07-18T15:00:00.000Z,111 Colchester Ave,Orange Level Parking Garage,,"Other Public Roadway (Rest Areas, Shopping Center - anything open to public)",999.99,,,0403,Burlington,,,0000,Unknown,,GEOCODE,None/Other,None,None,,Day,Property Damage Only,INVALID LOCATION ROUTE ID,,,,Unknown,44.47982068,-73.19396745,9
440809.884375000372529,223819.256250003352761,6488,VT0040100,Burlington PD,18BU019894,2018-08-30T19:58:00.000Z,Heineberg Rd,Farrington Pkwy,,Street or Town Highways in FA Urban Area,999.99,,,0403,Burlington,,,0000,HEINEBERG RD,,GEOCODE,None/Other,None,None,,Night,Property Damage Only,INVALID LOCATION ROUTE ID,HEINEBERG RD,,,HEINEBERG RD,44.51217288,-73.24443411,5
445453,167843,6489,VT0010200,Middlebury PD.,18MB000154,2018-01-16T09:58:00.000Z,Hillcrest Rd,College St,Rear End,Street or Town Highways in FA Urban Area,999.99,,,0111,Middlebury,445453,167843,0000,HILLCREST RD,,XY,None/Other,None,None,Cloudy,Day,Property Damage Only,INVALID LOCATION ROUTE ID,HILLCREST RD,Snow,None,HILLCREST RD,44.00879834,-73.18020888,5
442955,42602,6490,VT0020100,Bennington PD.,18BN00471,2018-01-19T10:11:00.000Z,194 North Street,Rite Aid,Other - Explain in Narrative,"Other Public Roadway (Rest Areas, Shopping Center - anything open to public)",999.99,Parking Lot,,0202,Bennington,442955,42602,0000,Unknown,,XY,None/Other,None,None,Clear,Day,Property Damage Only,INVALID LOCATION ROUTE ID,,Dry,None,Unknown,42.88138645,-73.19826901,9
459002.0,184831.000000001862645,6491,VTVSP0600,VSP - B5 New Haven,18B500378,2018-02-04T17:02:00.000Z,Quaker Street,VT Route 17,Single Vehicle Crash,"City, Village or Urban Compact Street not in FA Urban Area (Class 2 and 3 Non-Federal Aid)",999.99,Not at a Junction,,0119,Starksboro,459002,184831,T0035,TOWN ROAD 0035,,XY,None/Other,None,None,Freezing Precipitation,Day,Property Damage Only,INVALID LOCATION ROUTE ID,QUAKER ST,Snow,"Road Surface Condition(wet, icy, snow, slush, etc)",TOWN ROAD 0035,44.16256671,-73.01257722,6
473780.000000000931323,134324.000000001862645,6492,VT0111100,Killington PD,18KP000666,2018-08-14T13:22:00.000Z,115 Barts Hill Rd,State Rte 100,Single Vehicle Crash,"City, Village or Urban Compact Street not in FA Urban Area (Class 2 and 3 Non-Federal Aid)",999.99,Not at a Junction,,1121,Killington,473780,134324,T0058,TOWN ROAD 0058,,XY,Deer,None,None,Clear,Day,Property Damage Only,INVALID LOCATION ROUTE ID,BART'S HILL RD,Dry,None,TOWN ROAD 0058,43.70867396,-72.82533138,6
495251.656562500633299,40826.71921874769032,6493,VT0130200,Brattleboro PD.,18BB06096,2018-07-28T02:45:00.000Z,Marina Restaurant Parking Lot,,,"Other Public Roadway (Rest Areas, Shopping Center - anything open to public)",999.99,Parking Lot,,1302,Brattleboro,,,0000,Unknown,,LATLONG,None/Other,None,None,,Night,Property Damage Only,INVALID LOCATION ROUTE ID,,,,Unknown,42.86752,-72.55811,9
478877.0,41114.000000001862645,6494,VTVSP1600,VSP - B1 Westminster,18B103714,2018-06-24T20:55:00.000Z,910 Augur Hole Rd,Higley Hill Rd,Single Vehicle Crash,Minor Collector - Non Fed Aid Rural TH,999.99,Y - Intersection,,1311,Marlboro,478877,41114,S0528,AUGUR HOLE RD,,XY,None/Other,None,None,Clear,Night,Injury,INVALID LOCATION ROUTE ID,AUGUR HOLE RD,Dry,None,AUGUR HOLE RD,42.86982901,-72.75851184,4
495194.000000000931323,41374.0,6495,VT0130200,Brattleboro PD.,18BB02304,2018-03-29T16:24:00.000Z,648 Putney Rd,Putney Rd,Rear End,"Other Public Roadway (Rest Areas, Shopping Center - anything open to public)",999.99,Parking Lot,,1302,Brattleboro,495194,41374,0000,Unknown,,XY,None/Other,None,None,Rain,Day,Property Damage Only,INVALID LOCATION ROUTE ID,,,None,Unknown,42.87244627,-72.55882028,9
495251,40826,6496,VT0130200,Brattleboro PD.,18BB04402,2018-06-07T13:59:00.000Z,28 Spring St,Marina Parking Lot,Other - Explain in Narrative,"Other Public Roadway (Rest Areas, Shopping Center - anything open to public)",999.99,Parking Lot,,1302,Brattleboro,495251,40826,0000,Unknown,,XY,None/Other,None,None,Clear,Day,Property Damage Only,INVALID LOCATION ROUTE ID,,Dry,None,Unknown,42.86751352,-72.55811803,9
443209.687968749552965,216912.077343752607703,6497,VT0040100,Burlington PD,18BU008703,2018-04-28T13:21:00.000Z,Raymond Pl / S Meadow Dr,1 S Meadow Dr,,Street or Town Highways in FA Urban Area,999.99,,,0403,Burlington,,,0000,Unknown,,GEOCODE,None/Other,None,None,,Day,Property Damage Only,INVALID LOCATION ROUTE ID,,,,Unknown,44.45020951,-73.21349618,5
503168,90898,6498,VT0140200,Springfield PD.,18SF001121,2018-02-02T22:44:00.000Z,411-605 Highland Rd,Mile Hill Rd,Single Vehicle Crash,"City, Village or Urban Compact Street not in FA Urban Area (Class 2 and 3 Non-Federal Aid)",999.99,Not at a Junction,,1418,Springfield,503168,90898,T0041,TOWN ROAD 0041,,XY,None/Other,None,None,Clear,Night,Property Damage Only,INVALID LOCATION ROUTE ID,HIGHLAND RD,Snow,Unknown,TOWN ROAD 0041,43.31825289,-72.4609448,6
443694.427500000223517,219815.232343751937151,6499,VT0040100,Burlington PD,18BU003776,2018-02-20T20:29:00.000Z,288 Main St,Parking Lot,,"Other Public Roadway (Rest Areas, Shopping Center - anything open to public)",999.99,,,0403,Burlington,,,0000,Unknown,,GEOCODE,None/Other,None,None,,Night,Property Damage Only,INVALID LOCATION ROUTE ID,,,,Unknown,44.47637232,-73.2077221,9
453608,223091,6500,VT0040200,Essex PD.,18ES05152,2018-08-26T00:00:00.000Z,5 Carmichael St,Billie Butler Dr,,"Other Public Roadway (Rest Areas, Shopping Center - anything open to public)",999.99,Parking Lot,,0406,Essex,453608,223091,0000,Unknown,,XY,None/Other,None,None,,,Property Damage Only,INVALID LOCATION ROUTE ID,,,,Unknown,44.50655502,-73.08341627,9
494807.000000000931323,190620.000000001862645,6501,VT0120600,Berlin PD.,18BL002734,2018-06-23T16:25:00.000Z,282 Berlin Mall Rd,VT RT-62,Single Vehicle Crash,"Other Public Roadway (Rest Areas, Shopping Center - anything open to public)",999.99,Parking Lot,,1203,Berlin,494807,190620,0000,BERLIN MALL RD,,XY,None/Other,None,Pedestrian,Rain,Day,Injury,INVALID LOCATION ROUTE ID,BERLIN MALL RD,Wet,Other - Explain in Narrative,BERLIN MALL RD,44.21579872,-72.56498394,9
450649.405468749813735,243850.739843752235174,6502,VTVSP0700,VSP - A2 St. Albans,18A200122,2018-01-06T14:22:08.000Z,I 89 S,,,"State Highway numbered route, State owned",999.99,,I 89 S GEORGIA VT,0608,Georgia,,,0890,I-89,,GEOCODE,,,,,Day,,INVALID LOCATION ROUTE ID,INTERSTATE 89,,,I-89,44.69317063,-73.12261277,10
477180,225790,6503,VT0080200,Stowe PD.,18ST000871,2018-03-13T13:53:00.000Z,112 Mansfield Base,Ski Club Ln,,"Other Public Roadway (Rest Areas, Shopping Center - anything open to public)",999.99,,,0808,Stowe,477180,225790,0000,MANSFIELD BASE,,XY,None/Other,None,None,,Day,Property Damage Only,INVALID LOCATION ROUTE ID,MANSFIELD BASE,,,MANSFIELD BASE,44.53197363,-72.78710451,9
499500,185966,6504,VT0120500,Barre Town PD,18BT003013,2018-06-12T18:38:00.000Z,456 S Barre Rd,Hannaford's / VT RT 63,Head On,"Other Public Roadway (Rest Areas, Shopping Center - anything open to public)",999.99,Parking Lot,,1202,Barre Town,499500,185966,0000,Unknown,,XY,None/Other,None,None,Clear,Day,Property Damage Only,INVALID LOCATION ROUTE ID,,Dry,None,Unknown,44.1739314,-72.50625245,9
439702.0,47653.000000001862645,6505,VT0020100,Bennington PD.,18BN04366,2018-06-12T08:40:00.000Z,18 Prospect Street,College Road,Opp Direction Sideswipe,Street or Town Highways in FA Urban Area,999.99,Not at a Junction,,0202,Bennington,439702,47653,0000,COLLEGE RD,,XY,None/Other,None,None,Clear,Day,Injury,INVALID LOCATION ROUTE ID,COLLEGE RD,Dry,None,COLLEGE RD,42.92660181,-73.23862736,5
432353.000000000931323,136409.0,6506,VT0110400,Fair Haven PD.,18FH01432,2018-08-19T21:15:00.000Z,N Lake Road,Benson Landing,,"City, Village or Urban Compact Street not in FA Urban Area (Class 2 and 3 Non-Federal Aid)",999.99,,,1101,Benson,432353,136409,T0006,TOWN ROAD 0006,,XY,None/Other,None,None,,Night,Property Damage Only,INVALID LOCATION ROUTE ID,N LAKE RD,,,TOWN ROAD 0006,43.72481983,-73.33957175,6
447907.658593749627471,218962.104375001043081,6507,VT0040100,Burlington PD,18BU003019,2018-02-10T14:23:00.000Z,1200 Airport Dr,BIAP Parking Garage,,"Other Public Roadway (Rest Areas, Shopping Center - anything open to public)",999.99,,,0403,Burlington,,,0000,Unknown,,GEOCODE,None/Other,None,None,,Day,Property Damage Only,INVALID LOCATION ROUTE ID,,,,Unknown,44.46901097,-73.15468244,9
450526.0,215883.000000001862645,6508,VT0041000,Williston PD.,18WT03811,2018-06-28T14:15:00.000Z,863 Harvest Lane,Williston,Other - Explain in Narrative,"Other Public Roadway (Rest Areas, Shopping Center - anything open to public)",999.99,Parking Lot,,0417,Williston,450526,215883,0000,Unknown,,XY,None/Other,None,None,Clear,Day,Property Damage Only,INVALID LOCATION ROUTE ID,,Dry,None,Unknown,44.44148604,-73.12148385,9
443240.793750000186265,220250.660624999552965,6509,VT0040100,Burlington PD,18BU007387,2018-04-10T16:26:00.000Z,135 Pearl St,Parking Lot,,"Other Public Roadway (Rest Areas, Shopping Center - anything open to public)",999.99,,,0403,Burlington,,,0000,Unknown,,GEOCODE,None/Other,None,None,,Day,Property Damage Only,INVALID LOCATION ROUTE ID,,,,Unknown,44.48025517,-73.21347127,9
451382.0,221558.000000001862645,6510,VT0040200,Essex PD.,18ES01451,2018-03-15T13:05:00.000Z,CENTRAL ST,LINCOLN ST,Same Direction Sideswipe,Street or Town Highways in FA Urban Area,999.99,T - Intersection,,0406,Essex,451382,221558,0000,CENTRAL ST,,XY,None/Other,None,None,Cloudy,Day,Property Damage Only,INVALID LOCATION ROUTE ID,CENTRAL ST,Wet,None,CENTRAL ST,44.49261325,-73.11126429,5
451455.0,216884.00000000372529,6511,VT0041000,Williston PD.,18WT03233,2018-05-21T16:31:00.000Z,20 Taft Corners Shopping Center,Parking Lot,Opp Direction Sideswipe,"Other Public Roadway (Rest Areas, Shopping Center - anything open to public)",999.99,Parking Lot,,0417,Williston,451455,216884,0000,TAFT CORNERS SHOPPING CTR,,XY,None/Other,None,None,Clear,Day,Property Damage Only,INVALID LOCATION ROUTE ID,TAFT CORNERS SHOPPING CTR,Dry,None,TAFT CORNERS SHOPPING CTR,44.45055696,-73.1099083,9
456472.0,79481.000000001862645,6512,VT0020000,Bennington CSD,18BNC000728,2018-03-14T12:14:00.000Z,Overlook Road,Morse Hill Road,Single Vehicle Crash,"City, Village or Urban Compact Street not in FA Urban Area (Class 2 and 3 Non-Federal Aid)",999.99,Not at a Junction,,0203,Dorset,456472,79481,T0031,TOWN ROAD 0031,,XY,None/Other,None,None,Freezing Precipitation,Day,Property Damage Only,INVALID LOCATION ROUTE ID,OVERLOOK RD,Snow,"Road Surface Condition(wet, icy, snow, slush, etc)",TOWN ROAD 0031,43.21423648,-73.03570105,6
442551.0,44188.000000001862645,6513,VT0020100,Bennington PD.,18BN05838,2018-08-06T07:35:00.000Z,111 Northside Drive,Cumberland Farms,Rear End,"Other Public Roadway (Rest Areas, Shopping Center - anything open to public)",999.99,Parking Lot,,0202,Bennington,442551,44188,0000,Unknown,,XY,None/Other,None,None,Clear,Day,Property Damage Only,INVALID LOCATION ROUTE ID,,Dry,None,Unknown,42.89563225,-73.20337607,9
453895,178770,6514,VTVSP0600,VSP - B5 New Haven,18B502780,2018-09-01T18:25:00.000Z,1038 Lower Notch Road,Bristol Cliffs Drive,Single Vehicle Crash,"City, Village or Urban Compact Street not in FA Urban Area (Class 2 and 3 Non-Federal Aid)",999.99,Not at a Junction,,0103,Bristol,453895,178770,T0023,TOWN ROAD 0023,,XY,None/Other,None,None,Clear,Day,Property Damage Only,INVALID LOCATION ROUTE ID,LOWER NOTCH RD,Dry,None,TOWN ROAD 0023,44.10771607,-73.07589406,6
486930.000000000931323,39154.000000001862645,6515,VT0130200,Brattleboro PD.,18BB00031,2018-01-02T12:10:00.000Z,1023 Ames Hill Rd,Ames Hill Rd,Single Vehicle Crash,Minor Collector - Non Fed Aid Rural TH,999.99,Not at a Junction,,1302,Brattleboro,486930,39154,S0520,MinCollector,,XY,None/Other,None,None,Clear,Day,Property Damage Only,INVALID LOCATION ROUTE ID,,Snow,"Road Surface Condition(wet, icy, snow, slush, etc)",MinCollector,42.85236521,-72.65991091,4
491761.207343750633299,83901.613437497988343,6516,VT0140600,Chester PD.,18CH00507,2018-06-13T16:14:00.000Z,292 Quarry Road,Grafton Road,Head On,"City, Village or Urban Compact Street not in FA Urban Area (Class 2 and 3 Non-Federal Aid)",999.99,Other - Explain in Narrative,,1407,Chester,,,T0059,TOWN ROAD 0059,,GEOCODE,None/Other,Alcohol,None,Clear,Day,Injury,INVALID LOCATION ROUTE ID,QUARRY RD,Dry,None,TOWN ROAD 0059,43.25523759,-72.60146328,6
444227.0,42671.000000001862645,6517,VT0020100,Bennington PD.,18BN04209,2018-06-05T21:11:00.000Z,108 John Street,Driveway,Other - Explain in Narrative,Street or Town Highways in FA Urban Area,999.99,Driveway,,0202,Bennington,444227,42671,0000,JOHN ST,,XY,None/Other,None,None,Cloudy,Night,Property Damage Only,INVALID LOCATION ROUTE ID,JOHN ST,Dry,None,JOHN ST,42.88210144,-73.18270682,5
444507.395468750968575,221111.389374999329448,6518,VT0040100,Burlington PD,18BU017908,2018-08-08T07:45:00.000Z,Riverside Ave,Hillside Ter,,"State Highway numbered route, Class 1 TH",999.99,,,0403,Burlington,,,0070,US-7,,GEOCODE,None/Other,None,None,,Day,Property Damage Only,INVALID LOCATION ROUTE ID,RIVERSIDE AVE,,,US-7,44.48809904,-73.19764341,11
443452.924375000409782,220014.53906250372529,6519,VT0040100,Burlington PD,18BU012385,2018-06-09T14:29:00.000Z,82 S Winooski Ave,82 S Winooski Ave,,"Other Public Roadway (Rest Areas, Shopping Center - anything open to public)",999.99,,,0403,Burlington,,,0000,Unknown,,GEOCODE,None/Other,None,None,,Day,Property Damage Only,INVALID LOCATION ROUTE ID,,,,Unknown,44.47814699,-73.21077917,9
509103.000000001862645,139600.0,6520,VT0141000,Norwich PD.,18NW00208,2018-03-19T13:30:00.000Z,12 Tigertown Rd,Mitchell Brook Rd,Head On,"City, Village or Urban Compact Street not in FA Urban Area (Class 2 and 3 Non-Federal Aid)",999.99,Not at a Junction,,1411,Norwich,509103,139600,T0044,TOWN ROAD 0044,,XY,None/Other,None,Heavy Truck,Clear,Day,Property Damage Only,INVALID LOCATION ROUTE ID,MITCHELL BROOK RD,Dry,"Road Surface Condition(wet, icy, snow, slush, etc)",TOWN ROAD 0044,43.75656847,-72.38696212,6
480421.558749999850988,140456.06546875089407,6521,VTVSP1100,VSP - B2 Royalton,18B200106,2018-01-06T07:26:35.000Z,VT RT 107,,,"State Highway numbered route, State owned",999.99,,VT RT 107 STOCKBRIDGE VT,1419,Stockbridge,,,1070,VT-107,,GEOCODE,,,,,Day,,INVALID LOCATION ROUTE ID,ROUTE 107,,,VT-107,43.76407085,-72.74314862,10
494131.000000001862645,239056.0,6522,VT0080000,Lamoille CSD,18LC003320,2018-06-08T22:46:00.000Z,2392 N Hyde Park Rd,N Hyde Park Rd,Single Vehicle Crash,"City, Village or Urban Compact Street not in FA Urban Area (Class 2 and 3 Non-Federal Aid)",999.99,Not at a Junction,,0805,Hyde Park,494131,239056,T0003,TOWN ROAD 0003,,XY,None/Other,Alcohol,None,Clear,Night,Injury,INVALID LOCATION ROUTE ID,N HYDE PARK RD,Dry,None,TOWN ROAD 0003,44.65169514,-72.5739912,6
485199.000000000931323,218955.0,6523,VT0080200,Stowe PD.,18ST001261,2018-04-13T10:59:00.000Z,370 Mountain Rd,,,"Other Public Roadway (Rest Areas, Shopping Center - anything open to public)",999.99,,,0808,Stowe,485199,218955,0000,DUMP RD,,XY,None/Other,None,None,,Day,Property Damage Only,INVALID LOCATION ROUTE ID,DUMP RD,,,DUMP RD,44.47067185,-72.68602031,9
503128.0,66008.000000001862645,6524,VTVSP1600,VSP - B1 Westminster,18B102601,2018-05-03T20:24:00.000Z,Back Westminster Rd,Seafood Lane,Opp Direction Sideswipe,Minor Collector - Non Fed Aid Rural TH,999.99,Not at a Junction,,1320,Westminster,503128,66008,S0542,MinCollector,,XY,None/Other,None,None,Clear,Night,Property Damage Only,INVALID LOCATION ROUTE ID,,Dry,None,MinCollector,43.09420616,-72.4615788,4
503917.000000001862645,128483.000000001862645,6525,VT0140300,Hartford PD.,18HF00571,2018-02-02T09:09:00.000Z,Wheelock Road,Baker Turn,Head On,"City, Village or Urban Compact Street not in FA Urban Area (Class 2 and 3 Non-Federal Aid)",999.99,Not at a Junction,,1408,Hartford,503917,128483,0000,WHEELOCK RD,,XY,None/Other,None,Heavy Truck,Clear,Day,Property Damage Only,INVALID LOCATION ROUTE ID,WHEELOCK RD,Snow,"Road Surface Condition(wet, icy, snow, slush, etc)",WHEELOCK RD,43.65655334,-72.45144086,6
462555.0,120338.000000001862645,6526,VTVSP0300,VSP - B4 Rutland,18B400284,2018-01-16T14:00:00.000Z,96 Diamond Run Mall Place,Kmart,Rear End,"Other Public Roadway (Rest Areas, Shopping Center - anything open to public)",999.99,Parking Lot,,1120,Rutland Town,462555,120338,0000,Unknown,,XY,None/Other,None,None,Clear,Day,Injury,INVALID LOCATION ROUTE ID,,Dry,None,Unknown,43.58231179,-72.96363544,9
494995.000000000931323,42151.0,6527,VT0130200,Brattleboro PD.,18BB06619,2018-08-14T03:00:00.000Z,Hannafords Parking Lot,Putney Rd,,"Other Public Roadway (Rest Areas, Shopping Center - anything open to public)",999.99,Parking Lot,,1302,Brattleboro,494995,42151,0000,Unknown,,XY,None/Other,None,None,,Night,Property Damage Only,INVALID LOCATION ROUTE ID,,,,Unknown,42.87943955,-72.56126274,9
450935.908906251192093,237342.844687500968575,6528,VT0040600,Milton PD.,18MT006290,2018-08-30T17:10:00.000Z,Ritchie Ave,Route 7,Head On,Street or Town Highways in FA Urban Area,999.99,Not at a Junction,,0410,Milton,,,0000,RITCHIE AVE,,GEOCODE,None/Other,None,None,Clear,Day,Property Damage Only,INVALID LOCATION ROUTE ID,RITCHIE AVE,Dry,None,RITCHIE AVE,44.63462798,-73.11837553,5
